"ANO","ELECCION","ESTADO","CODIGO_MUNICIPIO","MUNICIPIO","DISTRITO_LOC","SECCION","NOMINAL","MUNICIPIO_CODIGO","PAN","PCP","PES","PJ","PMC","PMOR","PNA","PPC","PPRO","PRC","PRD","PRI","PSDC","PSI","PT","PTSC","PUDC","PVEM","VALIDOS"
"2013","ayu","coahuila",NA,"frontera",11,191,1551,NA,458,NA,NA,0,0,NA,4,0,0,0,6,388,0,NA,12,NA,0,13,888
"2013","ayu","coahuila",NA,"frontera",11,192,1597,NA,492,NA,NA,2,0,NA,0,0,0,0,10,445,0,NA,6,NA,0,5,971
"2013","ayu","coahuila",NA,"frontera",11,193,1406,NA,440,NA,NA,0,0,NA,0,0,0,0,6,327,0,NA,9,NA,0,1,805
"2013","ayu","coahuila",NA,"frontera",11,194,638,NA,246,NA,NA,0,0,NA,1,0,0,0,4,136,1,NA,1,NA,0,3,394
"2013","ayu","coahuila",NA,"frontera",11,195,1142,NA,367,NA,NA,0,0,NA,2,0,0,2,1,213,0,NA,10,NA,0,4,602
"2013","ayu","coahuila",NA,"frontera",11,196,878,NA,279,NA,NA,1,0,NA,1,0,0,9,2,170,0,NA,2,NA,0,6,483
"2013","ayu","coahuila",NA,"frontera",11,197,1121,NA,403,NA,NA,0,0,NA,5,0,0,0,7,179,0,NA,8,NA,0,6,610
"2013","ayu","coahuila",NA,"frontera",11,198,1426,NA,453,NA,NA,0,0,NA,2,0,0,1,6,327,1,NA,3,NA,0,10,819
"2013","ayu","coahuila",NA,"frontera",11,199,1360,NA,296,NA,NA,1,0,NA,7,0,0,11,112,333,4,NA,2,NA,0,12,786
"2013","ayu","coahuila",NA,"frontera",11,200,1379,NA,435,NA,NA,0,0,NA,5,0,0,5,7,264,0,NA,14,NA,0,12,754
"2013","ayu","coahuila",NA,"frontera",11,201,812,NA,318,NA,NA,0,0,NA,6,0,0,3,11,198,0,NA,13,NA,0,9,570
"2013","ayu","coahuila",NA,"frontera",11,202,1135,NA,381,NA,NA,1,0,NA,1,0,0,0,7,232,0,NA,8,NA,0,1,635
"2013","ayu","coahuila",NA,"frontera",11,203,1085,NA,309,NA,NA,0,0,NA,0,0,0,0,4,242,0,NA,10,NA,0,22,592
"2013","ayu","coahuila",NA,"frontera",11,204,1208,NA,329,NA,NA,1,0,NA,2,0,0,0,6,242,0,NA,9,NA,0,11,601
"2013","ayu","coahuila",NA,"frontera",11,205,643,NA,216,NA,NA,0,0,NA,0,0,0,2,2,160,0,NA,3,NA,0,12,397
"2013","ayu","coahuila",NA,"frontera",11,206,1152,NA,289,NA,NA,0,0,NA,1,0,0,3,4,236,0,NA,10,NA,0,13,566
"2013","ayu","coahuila",NA,"frontera",11,207,1313,NA,301,NA,NA,1,0,NA,2,0,0,4,11,338,0,NA,6,NA,0,8,685
"2013","ayu","coahuila",NA,"frontera",11,208,1380,NA,290,NA,NA,1,0,NA,2,0,0,6,4,341,0,NA,8,NA,0,31,691
"2013","ayu","coahuila",NA,"frontera",11,209,1394,NA,412,NA,NA,0,0,NA,0,0,0,3,5,352,0,NA,5,NA,0,9,801
"2013","ayu","coahuila",NA,"frontera",11,210,1276,NA,293,NA,NA,1,0,NA,1,0,0,0,11,301,0,NA,10,NA,0,29,663
"2013","ayu","coahuila",NA,"frontera",11,211,1369,NA,444,NA,NA,0,0,NA,4,0,0,0,11,348,0,NA,15,NA,0,7,838
"2013","ayu","coahuila",NA,"frontera",11,212,1230,NA,395,NA,NA,0,0,NA,0,0,0,1,4,178,1,NA,5,NA,0,27,623
"2013","ayu","coahuila",NA,"frontera",11,213,254,NA,91,NA,NA,0,0,NA,0,0,0,0,2,63,0,NA,3,NA,0,4,164
"2013","ayu","coahuila",NA,"gral cepeda",5,214,1333,NA,382,NA,NA,1,13,NA,4,0,0,0,55,385,1,NA,0,NA,2,6,880
"2013","ayu","coahuila",NA,"gral cepeda",5,215,818,NA,230,NA,NA,0,7,NA,4,0,0,2,68,247,0,NA,0,NA,2,0,583
"2013","ayu","coahuila",NA,"gral cepeda",5,216,1224,NA,373,NA,NA,0,8,NA,12,0,0,2,101,384,2,NA,0,NA,2,3,920
"2013","ayu","coahuila",NA,"gral cepeda",5,217,534,NA,146,NA,NA,0,1,NA,3,0,0,1,3,210,0,NA,0,NA,2,1,380
"2013","ayu","coahuila",NA,"gral cepeda",5,218,376,NA,92,NA,NA,0,0,NA,0,0,0,0,0,157,0,NA,0,NA,2,1,252
"2013","ayu","coahuila",NA,"gral cepeda",5,219,107,NA,23,NA,NA,0,0,NA,0,0,0,0,2,29,2,NA,0,NA,1,0,64
"2013","ayu","coahuila",NA,"gral cepeda",5,220,383,NA,52,NA,NA,0,0,NA,2,0,1,0,65,130,0,NA,0,NA,0,1,256
"2013","ayu","coahuila",NA,"gral cepeda",5,221,109,NA,21,NA,NA,0,0,NA,0,0,0,0,0,55,0,NA,0,NA,0,0,78
"2013","ayu","coahuila",NA,"gral cepeda",5,222,612,NA,146,NA,NA,2,0,NA,1,0,0,2,4,197,2,NA,0,NA,1,1,379
"2013","ayu","coahuila",NA,"gral cepeda",5,223,475,NA,127,NA,NA,0,0,NA,1,0,0,0,3,153,0,NA,0,NA,2,0,296
"2013","ayu","coahuila",NA,"gral cepeda",5,224,65,NA,20,NA,NA,0,0,NA,0,0,0,0,0,25,0,NA,0,NA,0,0,45
"2013","ayu","coahuila",NA,"gral cepeda",5,225,437,NA,125,NA,NA,1,6,NA,1,0,0,0,3,154,1,NA,0,NA,2,0,303
"2013","ayu","coahuila",NA,"gral cepeda",5,226,307,NA,112,NA,NA,0,0,NA,0,0,0,0,2,128,0,NA,0,NA,0,0,251
"2013","ayu","coahuila",NA,"gral cepeda",5,227,394,NA,67,NA,NA,1,0,NA,0,0,0,0,2,114,0,NA,0,NA,1,2,192
"2013","ayu","coahuila",NA,"gral cepeda",5,228,295,NA,61,NA,NA,0,0,NA,0,0,0,0,2,124,0,NA,0,NA,0,2,200
"2013","ayu","coahuila",NA,"gral cepeda",5,229,365,NA,105,NA,NA,0,1,NA,1,0,0,1,6,141,0,NA,0,NA,0,1,260
"2013","ayu","coahuila",NA,"gral cepeda",5,230,248,NA,69,NA,NA,0,0,NA,0,0,0,0,5,107,1,NA,0,NA,0,1,187
"2013","ayu","coahuila",NA,"gral cepeda",5,231,663,NA,163,NA,NA,0,1,NA,0,0,0,0,4,203,0,NA,0,NA,0,3,381
"2013","ayu","coahuila",NA,"guerrero",14,233,544,NA,170,NA,NA,0,0,NA,0,0,0,0,2,172,1,NA,0,NA,0,0,363
"2013","ayu","coahuila",NA,"guerrero",14,234,392,NA,103,NA,NA,11,0,NA,12,0,2,10,4,169,7,NA,0,NA,2,10,350
"2013","ayu","coahuila",NA,"guerrero",14,235,243,NA,39,NA,NA,0,0,NA,0,0,0,0,0,126,0,NA,0,NA,0,1,172
"2013","ayu","coahuila",NA,"guerrero",14,236,355,NA,107,NA,NA,0,0,NA,0,0,0,0,0,146,0,NA,0,NA,0,0,259
"2013","ayu","coahuila",NA,"guerrero",14,237,204,NA,64,NA,NA,0,0,NA,0,0,0,2,2,98,0,NA,0,NA,0,0,166
"2013","ayu","coahuila",NA,"hidalgo",14,238,289,NA,0,NA,NA,0,0,NA,4,0,0,0,0,134,0,NA,0,NA,0,2,147
"2013","ayu","coahuila",NA,"hidalgo",14,239,802,NA,0,NA,NA,0,0,NA,20,0,0,1,0,411,3,NA,0,NA,0,6,472
"2013","ayu","coahuila",NA,"jimenez",15,240,344,NA,40,NA,NA,0,0,NA,0,0,0,0,3,177,0,NA,0,NA,1,0,221
"2013","ayu","coahuila",NA,"jimenez",15,241,544,NA,83,NA,NA,1,0,NA,1,0,0,0,6,251,0,NA,0,NA,0,1,349
"2013","ayu","coahuila",NA,"jimenez",15,242,1508,NA,203,NA,NA,0,0,NA,1,0,1,0,23,582,1,NA,0,NA,5,9,856
"2013","ayu","coahuila",NA,"jimenez",15,243,979,NA,120,NA,NA,0,0,NA,0,0,1,1,38,388,0,NA,0,NA,1,5,569
"2013","ayu","coahuila",NA,"jimenez",15,244,685,NA,98,NA,NA,0,0,NA,0,0,0,1,8,289,0,NA,0,NA,2,0,420
"2013","ayu","coahuila",NA,"jimenez",15,245,1558,NA,349,NA,NA,0,0,NA,3,0,1,0,21,515,0,NA,0,NA,0,1,965
"2013","ayu","coahuila",NA,"jimenez",15,246,1259,NA,309,NA,NA,1,0,NA,3,0,0,0,29,444,0,NA,0,NA,1,2,844
"2013","ayu","coahuila",NA,"jimenez",15,247,124,NA,18,NA,NA,0,0,NA,0,0,0,0,0,65,0,NA,0,NA,0,0,84
"2013","ayu","coahuila",NA,"jimenez",15,248,220,NA,22,NA,NA,0,0,NA,0,0,0,0,0,110,0,NA,0,NA,0,0,142
"2013","ayu","coahuila",NA,"jimenez",15,249,609,NA,208,NA,NA,1,0,NA,0,0,0,1,11,212,0,NA,0,NA,0,0,449
"2013","ayu","coahuila",NA,"juarez",14,250,499,NA,59,NA,NA,0,41,NA,0,0,0,0,106,150,0,NA,0,NA,1,3,391
"2013","ayu","coahuila",NA,"juarez",14,251,277,NA,43,NA,NA,0,34,NA,1,0,0,0,30,116,0,NA,0,NA,1,0,235
"2013","ayu","coahuila",NA,"juarez",14,252,327,NA,18,NA,NA,0,25,NA,0,0,0,0,99,110,0,NA,0,NA,0,1,266
"2013","ayu","coahuila",NA,"juarez",14,253,92,NA,7,NA,NA,0,9,NA,0,0,0,0,19,35,0,NA,0,NA,0,0,75
"2013","ayu","coahuila",NA,"juarez",14,254,141,NA,18,NA,NA,0,20,NA,0,0,0,0,21,45,0,NA,0,NA,0,0,110
"2013","ayu","coahuila",NA,"lamadrid",11,255,701,NA,123,NA,NA,2,183,NA,3,0,0,1,13,232,0,NA,13,NA,1,1,579
"2013","ayu","coahuila",NA,"lamadrid",11,256,852,NA,142,NA,NA,1,227,NA,7,0,0,3,2,290,8,NA,24,NA,0,0,706
"2013","ayu","coahuila",NA,"matamoros",6,257,1272,NA,78,NA,NA,19,14,NA,8,181,0,12,8,330,4,NA,15,NA,22,13,721
"2013","ayu","coahuila",NA,"matamoros",6,258,2043,NA,62,NA,NA,38,14,NA,2,319,0,131,12,485,19,NA,26,NA,36,21,1187
"2013","ayu","coahuila",NA,"matamoros",6,259,1639,NA,43,NA,NA,14,10,NA,13,309,0,13,25,427,3,NA,17,NA,28,12,928
"2013","ayu","coahuila",NA,"matamoros",6,260,2180,NA,109,NA,NA,30,36,NA,9,355,0,24,16,527,5,NA,26,NA,49,19,1226
"2013","ayu","coahuila",NA,"matamoros",6,261,1466,NA,82,NA,NA,9,24,NA,19,264,0,9,14,369,5,NA,12,NA,29,11,865
"2013","ayu","coahuila",NA,"matamoros",6,262,1476,NA,71,NA,NA,16,8,NA,13,283,0,12,28,381,4,NA,16,NA,33,13,887
"2013","ayu","coahuila",NA,"matamoros",6,263,1253,NA,63,NA,NA,10,16,NA,24,279,0,8,11,280,3,NA,3,NA,44,9,764
"2013","ayu","coahuila",NA,"matamoros",6,264,1390,NA,76,NA,NA,12,18,NA,9,269,0,12,12,350,1,NA,10,NA,33,9,821
"2013","ayu","coahuila",NA,"matamoros",6,265,3365,NA,142,NA,NA,54,49,NA,26,693,0,22,41,759,6,NA,42,NA,98,30,2001
"2013","ayu","coahuila",NA,"matamoros",6,266,1168,NA,47,NA,NA,13,16,NA,40,269,0,5,8,335,1,NA,13,NA,35,5,800
"2013","ayu","coahuila",NA,"matamoros",6,267,947,NA,57,NA,NA,6,18,NA,22,202,0,2,6,250,2,NA,7,NA,120,9,710
"2013","ayu","coahuila",NA,"matamoros",6,268,2232,NA,149,NA,NA,19,9,NA,17,333,0,15,25,570,4,NA,35,NA,43,17,1255
"2013","ayu","coahuila",NA,"matamoros",6,269,2875,NA,142,NA,NA,33,28,NA,17,448,0,39,17,648,4,NA,32,NA,64,18,1515
"2013","ayu","coahuila",NA,"matamoros",6,270,877,NA,31,NA,NA,7,9,NA,7,179,0,6,9,240,3,NA,12,NA,44,11,567
"2013","ayu","coahuila",NA,"matamoros",6,271,1713,NA,59,NA,NA,3,10,NA,11,475,0,12,6,399,0,NA,32,NA,32,11,1063
"2013","ayu","coahuila",NA,"matamoros",6,272,1804,NA,51,NA,NA,19,55,NA,5,375,0,20,13,373,4,NA,17,NA,46,8,1015
"2013","ayu","coahuila",NA,"matamoros",6,273,1221,NA,48,NA,NA,7,8,NA,6,235,0,11,9,322,3,NA,15,NA,41,10,732
"2013","ayu","coahuila",NA,"matamoros",6,274,1855,NA,48,NA,NA,15,13,NA,2,379,0,11,6,451,1,NA,18,NA,30,10,1004
"2013","ayu","coahuila",NA,"matamoros",6,275,1388,NA,42,NA,NA,21,26,NA,4,167,0,10,5,396,8,NA,18,NA,33,3,744
"2013","ayu","coahuila",NA,"matamoros",6,276,1457,NA,52,NA,NA,10,5,NA,3,337,0,14,8,355,1,NA,19,NA,24,7,864
"2013","ayu","coahuila",NA,"matamoros",6,277,893,NA,23,NA,NA,4,7,NA,7,173,0,4,3,274,2,NA,7,NA,9,2,522
"2013","ayu","coahuila",NA,"matamoros",6,278,625,NA,9,NA,NA,9,2,NA,6,160,0,7,5,245,1,NA,5,NA,5,0,459
"2013","ayu","coahuila",NA,"matamoros",6,279,768,NA,15,NA,NA,22,3,NA,4,70,0,14,6,336,1,NA,6,NA,1,4,488
"2013","ayu","coahuila",NA,"matamoros",6,280,1598,NA,11,NA,NA,5,1,NA,3,333,0,11,13,831,3,NA,7,NA,4,6,1233
"2013","ayu","coahuila",NA,"matamoros",6,281,489,NA,17,NA,NA,2,2,NA,2,43,0,38,1,181,0,NA,2,NA,15,1,305
"2013","ayu","coahuila",NA,"matamoros",6,282,923,NA,29,NA,NA,13,19,NA,1,190,0,35,12,331,2,NA,3,NA,6,6,657
"2013","ayu","coahuila",NA,"matamoros",6,283,959,NA,11,NA,NA,1,0,NA,1,230,0,27,12,409,0,NA,9,NA,6,7,718
"2013","ayu","coahuila",NA,"matamoros",6,284,1397,NA,8,NA,NA,2,9,NA,0,549,0,7,3,400,0,NA,6,NA,9,1,1002
"2013","ayu","coahuila",NA,"matamoros",6,285,999,NA,6,NA,NA,2,4,NA,3,341,0,5,4,349,2,NA,8,NA,1,0,729
"2013","ayu","coahuila",NA,"matamoros",6,286,1285,NA,6,NA,NA,1,6,NA,0,432,0,3,5,465,1,NA,6,NA,3,4,938
"2013","ayu","coahuila",NA,"matamoros",6,287,1414,NA,4,NA,NA,2,4,NA,1,537,0,5,6,506,0,NA,7,NA,4,2,1084
"2013","ayu","coahuila",NA,"matamoros",6,288,1674,NA,16,NA,NA,9,3,NA,4,573,0,5,6,598,1,NA,5,NA,6,1,1238
"2013","ayu","coahuila",NA,"matamoros",6,289,764,NA,14,NA,NA,7,3,NA,2,46,0,155,7,338,1,NA,3,NA,2,2,582
"2013","ayu","coahuila",NA,"matamoros",6,290,1512,NA,86,NA,NA,25,26,NA,5,245,0,43,15,445,2,NA,7,NA,17,1,924
"2013","ayu","coahuila",NA,"matamoros",6,291,1387,NA,9,NA,NA,0,0,NA,3,459,0,12,5,561,0,NA,6,NA,4,5,1079
"2013","ayu","coahuila",NA,"matamoros",6,292,696,NA,44,NA,NA,0,6,NA,1,146,0,42,0,194,0,NA,22,NA,0,1,458
"2013","ayu","coahuila",NA,"matamoros",6,293,1112,NA,16,NA,NA,0,5,NA,1,249,0,4,11,501,5,NA,9,NA,10,1,822
"2013","ayu","coahuila",NA,"matamoros",6,294,1058,NA,29,NA,NA,2,1,NA,2,269,0,5,27,329,2,NA,12,NA,5,5,692
"2013","ayu","coahuila",NA,"matamoros",6,295,525,NA,5,NA,NA,1,29,NA,1,178,0,4,2,159,0,NA,2,NA,2,3,394
"2013","ayu","coahuila",NA,"matamoros",6,296,912,NA,22,NA,NA,3,7,NA,1,286,0,14,2,315,1,NA,7,NA,19,2,685
"2013","ayu","coahuila",NA,"matamoros",6,297,1624,NA,87,NA,NA,4,2,NA,5,154,0,10,155,457,2,NA,10,NA,17,4,917
"2013","ayu","coahuila",NA,"matamoros",6,298,978,NA,45,NA,NA,1,5,NA,7,92,0,6,88,349,1,NA,8,NA,9,2,629
"2013","ayu","coahuila",NA,"matamoros",6,299,471,NA,17,NA,NA,0,1,NA,1,125,0,7,0,199,1,NA,4,NA,0,0,370
"2013","ayu","coahuila",NA,"matamoros",6,300,502,NA,33,NA,NA,5,3,NA,1,77,0,10,6,167,3,NA,4,NA,2,1,314
"2013","ayu","coahuila",NA,"matamoros",6,301,535,NA,30,NA,NA,4,0,NA,1,154,0,2,3,161,1,NA,4,NA,3,2,367
"2013","ayu","coahuila",NA,"matamoros",6,302,690,NA,9,NA,NA,4,8,NA,2,181,0,10,6,221,3,NA,8,NA,6,10,473
"2013","ayu","coahuila",NA,"matamoros",6,303,773,NA,29,NA,NA,3,3,NA,0,98,0,67,12,275,4,NA,9,NA,4,3,513
"2013","ayu","coahuila",NA,"matamoros",6,304,1044,NA,92,NA,NA,4,11,NA,0,78,0,74,6,360,0,NA,5,NA,10,6,655
"2013","ayu","coahuila",NA,"matamoros",6,305,2243,NA,108,NA,NA,16,12,NA,4,190,0,124,30,496,2,NA,12,NA,9,20,1043
"2013","ayu","coahuila",NA,"matamoros",6,306,1466,NA,36,NA,NA,4,20,NA,5,338,0,12,1,514,2,NA,6,NA,16,3,972
"2013","ayu","coahuila",NA,"matamoros",6,307,1692,NA,48,NA,NA,2,29,NA,9,283,0,12,3,604,3,NA,15,NA,14,2,1035
"2013","ayu","coahuila",NA,"matamoros",6,308,960,NA,38,NA,NA,5,0,NA,0,93,0,53,20,391,2,NA,9,NA,16,2,629
"2013","ayu","coahuila",NA,"matamoros",6,309,434,NA,13,NA,NA,1,0,NA,6,99,0,6,6,155,3,NA,4,NA,1,7,303
"2013","ayu","coahuila",NA,"matamoros",6,310,1289,NA,67,NA,NA,16,3,NA,1,205,0,13,29,339,3,NA,10,NA,15,2,706
"2013","ayu","coahuila",NA,"matamoros",6,311,600,NA,15,NA,NA,4,1,NA,1,51,0,2,0,248,1,NA,91,NA,6,2,428
"2013","ayu","coahuila",NA,"matamoros",6,312,1592,NA,42,NA,NA,9,10,NA,6,467,0,10,3,450,7,NA,22,NA,4,1,1035
"2013","ayu","coahuila",NA,"matamoros",6,313,534,NA,7,NA,NA,2,3,NA,2,129,0,12,10,229,2,NA,6,NA,4,1,411
"2013","ayu","coahuila",NA,"matamoros",6,314,776,NA,23,NA,NA,4,10,NA,0,137,0,34,0,261,0,NA,17,NA,7,4,500
"2013","ayu","coahuila",NA,"matamoros",6,315,299,NA,6,NA,NA,2,2,NA,0,75,0,9,0,118,0,NA,1,NA,2,1,216
"2013","ayu","coahuila",NA,"matamoros",6,316,208,NA,4,NA,NA,0,1,NA,0,32,0,3,0,110,0,NA,0,NA,0,0,153
"2013","ayu","coahuila",NA,"matamoros",6,317,236,NA,15,NA,NA,0,5,NA,1,18,0,3,20,95,2,NA,8,NA,1,0,168
"2013","ayu","coahuila",NA,"matamoros",6,318,914,NA,32,NA,NA,24,3,NA,3,100,0,3,7,249,0,NA,7,NA,4,6,443
"2013","ayu","coahuila",NA,"monclova",11,319,1002,NA,269,NA,NA,0,1,NA,0,0,0,0,3,306,0,NA,12,NA,0,1,598
"2013","ayu","coahuila",NA,"monclova",12,320,1022,NA,236,NA,NA,0,3,NA,5,0,0,0,6,301,3,NA,16,NA,1,7,596
"2013","ayu","coahuila",NA,"monclova",12,321,1299,NA,279,NA,NA,1,5,NA,3,0,0,0,8,286,0,NA,22,NA,0,2,616
"2013","ayu","coahuila",NA,"monclova",12,322,1153,NA,327,NA,NA,0,8,NA,5,0,0,0,8,194,3,NA,17,NA,0,1,573
"2013","ayu","coahuila",NA,"monclova",12,323,1177,NA,304,NA,NA,0,1,NA,1,0,0,0,5,205,3,NA,15,NA,0,4,542
"2013","ayu","coahuila",NA,"monclova",11,324,724,NA,197,NA,NA,0,5,NA,8,0,1,0,6,157,0,NA,4,NA,0,1,389
"2013","ayu","coahuila",NA,"monclova",11,325,1861,NA,455,NA,NA,0,7,NA,9,0,1,0,12,342,9,NA,18,NA,3,6,875
"2013","ayu","coahuila",NA,"monclova",11,326,3403,NA,947,NA,NA,1,18,NA,23,0,3,0,37,530,17,NA,56,NA,2,9,1682
"2013","ayu","coahuila",NA,"monclova",12,327,1142,NA,241,NA,NA,0,1,NA,1,0,1,0,10,160,5,NA,21,NA,0,4,457
"2013","ayu","coahuila",NA,"monclova",12,328,1058,NA,234,NA,NA,0,1,NA,3,0,1,0,4,244,1,NA,8,NA,0,2,508
"2013","ayu","coahuila",NA,"monclova",12,329,871,NA,218,NA,NA,0,2,NA,3,0,0,0,0,204,4,NA,4,NA,2,0,449
"2013","ayu","coahuila",NA,"monclova",12,330,1008,NA,252,NA,NA,0,0,NA,2,0,0,1,2,205,12,NA,9,NA,1,1,505
"2013","ayu","coahuila",NA,"monclova",12,331,1507,NA,371,NA,NA,0,4,NA,0,0,1,0,5,278,6,NA,11,NA,0,2,695
"2013","ayu","coahuila",NA,"monclova",11,332,1805,NA,564,NA,NA,1,2,NA,9,0,1,0,13,211,5,NA,30,NA,1,6,863
"2013","ayu","coahuila",NA,"monclova",11,333,2942,NA,782,NA,NA,1,5,NA,16,0,2,0,25,467,7,NA,46,NA,3,5,1392
"2013","ayu","coahuila",NA,"monclova",11,334,1654,NA,518,NA,NA,0,10,NA,7,0,0,1,13,259,3,NA,28,NA,1,3,867
"2013","ayu","coahuila",NA,"monclova",11,335,1609,NA,425,NA,NA,0,2,NA,4,0,0,1,18,254,7,NA,16,NA,1,8,752
"2013","ayu","coahuila",NA,"monclova",12,336,996,NA,274,NA,NA,0,2,NA,0,0,0,1,8,169,2,NA,14,NA,0,5,484
"2013","ayu","coahuila",NA,"monclova",12,337,3792,NA,800,NA,NA,0,3,NA,9,0,1,0,17,792,4,NA,38,NA,0,7,1714
"2013","ayu","coahuila",NA,"monclova",12,338,1136,NA,242,NA,NA,0,0,NA,2,0,0,0,11,229,2,NA,18,NA,0,4,519
"2013","ayu","coahuila",NA,"monclova",12,339,1316,NA,285,NA,NA,0,9,NA,0,0,3,0,8,261,4,NA,24,NA,3,3,616
"2013","ayu","coahuila",NA,"monclova",12,340,1057,NA,311,NA,NA,0,5,NA,7,0,0,0,7,195,2,NA,9,NA,0,5,552
"2013","ayu","coahuila",NA,"monclova",11,341,1398,NA,371,NA,NA,1,0,NA,2,0,0,0,27,286,8,NA,17,NA,1,2,731
"2013","ayu","coahuila",NA,"monclova",11,342,1286,NA,344,NA,NA,0,7,NA,4,0,1,0,11,254,1,NA,24,NA,0,0,668
"2013","ayu","coahuila",NA,"monclova",11,343,1240,NA,341,NA,NA,0,0,NA,0,0,0,1,15,176,2,NA,21,NA,0,2,573
"2013","ayu","coahuila",NA,"monclova",11,344,1050,NA,282,NA,NA,0,2,NA,4,0,1,0,10,166,3,NA,50,NA,0,3,526
"2013","ayu","coahuila",NA,"monclova",12,345,1168,NA,322,NA,NA,0,0,NA,6,0,0,0,13,232,0,NA,14,NA,0,1,603
"2013","ayu","coahuila",NA,"monclova",12,346,1148,NA,258,NA,NA,0,0,NA,0,0,0,0,7,223,6,NA,45,NA,0,1,543
"2013","ayu","coahuila",NA,"monclova",12,347,1799,NA,408,NA,NA,0,5,NA,12,0,0,2,6,322,0,NA,14,NA,0,5,788
"2013","ayu","coahuila",NA,"monclova",12,348,1695,NA,330,NA,NA,1,0,NA,2,0,0,0,6,322,2,NA,11,NA,0,1,693
"2013","ayu","coahuila",NA,"monclova",12,349,1555,NA,289,NA,NA,0,3,NA,2,0,0,1,6,282,2,NA,12,NA,1,1,612
"2013","ayu","coahuila",NA,"monclova",12,350,1285,NA,271,NA,NA,0,6,NA,2,0,0,0,5,265,3,NA,9,NA,0,2,583
"2013","ayu","coahuila",NA,"monclova",12,351,1330,NA,309,NA,NA,0,1,NA,0,0,0,0,5,350,6,NA,19,NA,1,1,701
"2013","ayu","coahuila",NA,"monclova",12,352,1002,NA,272,NA,NA,0,0,NA,7,0,0,0,11,219,2,NA,17,NA,0,1,546
"2013","ayu","coahuila",NA,"monclova",12,353,932,NA,242,NA,NA,1,2,NA,4,0,0,0,12,201,1,NA,30,NA,0,4,510
"2013","ayu","coahuila",NA,"monclova",12,354,500,NA,148,NA,NA,0,0,NA,2,0,0,0,2,105,0,NA,15,NA,1,1,280
"2013","ayu","coahuila",NA,"monclova",11,355,1154,NA,351,NA,NA,0,3,NA,4,0,0,0,4,180,2,NA,9,NA,0,10,587
"2013","ayu","coahuila",NA,"monclova",11,356,1518,NA,341,NA,NA,1,0,NA,2,0,3,0,11,331,0,NA,15,NA,0,4,724
"2013","ayu","coahuila",NA,"monclova",11,357,2342,NA,782,NA,NA,0,6,NA,8,0,1,0,17,342,3,NA,37,NA,3,11,1248
"2013","ayu","coahuila",NA,"monclova",12,358,779,NA,180,NA,NA,0,0,NA,8,0,0,0,4,142,8,NA,20,NA,1,5,385
"2013","ayu","coahuila",NA,"monclova",12,359,941,NA,234,NA,NA,1,0,NA,6,0,2,1,8,225,2,NA,17,NA,1,3,523
"2013","ayu","coahuila",NA,"monclova",12,360,1149,NA,220,NA,NA,0,1,NA,1,0,0,0,8,284,0,NA,15,NA,0,1,535
"2013","ayu","coahuila",NA,"monclova",12,361,1588,NA,278,NA,NA,0,13,NA,1,0,0,0,5,362,0,NA,14,NA,0,3,696
"2013","ayu","coahuila",NA,"monclova",12,362,1835,NA,439,NA,NA,0,7,NA,6,0,0,0,8,368,2,NA,12,NA,1,2,865
"2013","ayu","coahuila",NA,"monclova",12,363,652,NA,138,NA,NA,0,6,NA,0,0,0,0,3,169,0,NA,9,NA,0,0,325
"2013","ayu","coahuila",NA,"monclova",12,364,1254,NA,295,NA,NA,1,1,NA,2,0,0,0,5,253,1,NA,24,NA,1,5,596
"2013","ayu","coahuila",NA,"monclova",12,365,673,NA,172,NA,NA,0,0,NA,0,0,0,0,0,159,0,NA,6,NA,0,0,337
"2013","ayu","coahuila",NA,"monclova",12,366,495,NA,126,NA,NA,0,2,NA,0,0,0,0,6,83,0,NA,11,NA,1,2,236
"2013","ayu","coahuila",NA,"monclova",12,367,866,NA,216,NA,NA,0,3,NA,7,0,1,0,4,200,2,NA,20,NA,0,1,468
"2013","ayu","coahuila",NA,"monclova",12,368,1012,NA,317,NA,NA,0,4,NA,3,0,1,1,7,168,1,NA,15,NA,0,3,525
"2013","ayu","coahuila",NA,"monclova",11,369,1502,NA,465,NA,NA,1,10,NA,3,0,1,1,6,252,1,NA,18,NA,0,3,792
"2013","ayu","coahuila",NA,"monclova",11,370,1593,NA,347,NA,NA,0,1,NA,1,0,1,0,6,438,4,NA,27,NA,0,1,834
"2013","ayu","coahuila",NA,"monclova",11,371,1791,NA,431,NA,NA,0,1,NA,2,0,0,0,8,304,5,NA,16,NA,0,5,1039
"2013","ayu","coahuila",NA,"monclova",11,372,1591,NA,535,NA,NA,3,2,NA,14,0,2,0,11,247,9,NA,22,NA,0,3,865
"2013","ayu","coahuila",NA,"monclova",11,373,1388,NA,456,NA,NA,0,4,NA,4,0,0,0,11,160,10,NA,24,NA,0,4,689
"2013","ayu","coahuila",NA,"monclova",12,374,665,NA,203,NA,NA,0,0,NA,1,0,0,0,5,125,2,NA,1,NA,0,2,350
"2013","ayu","coahuila",NA,"monclova",12,375,632,NA,152,NA,NA,0,3,NA,1,0,0,0,5,114,1,NA,16,NA,0,1,305
"2013","ayu","coahuila",NA,"monclova",12,376,1206,NA,226,NA,NA,0,2,NA,3,0,1,0,10,250,2,NA,17,NA,0,2,523
